lag_mean_5,lag_std_5,lag_mean_20,density_mean,density_kept_ratio,H0_entropy,H0_amplitude,H0_npoints,H1_entropy,H1_amplitude,H1_npoints,H2_entropy,H2_amplitude,H2_npoints,PI_H1_sum,PI_H1_max,target
0.0012276634082716952,0.006258112658590279,-0.00347029019342644,1.1340579089017049e-07,1.0,3.99978112133632,15.384167671203613,55.0,2.804795480250925,1.2184276580810547,22.0,0.1380926279627427,0.19683361053466797,2.0,3.6140553043500314,0.09920486708831174,0.0148537231809307
0.0043408078084922865,0.008115032289800692,-0.003201520610965858,1.1340579089017049e-07,1.0,4.000686366430251,15.384564399719238,55.0,2.8017171803424534,1.2184324264526367,23.0,0.8865233244954815,0.25369834899902344,4.0,4.401110956050992,0.09564390527857104,-0.0008306163961275814
0.005934257778540441,0.005842811030173179,-0.0027004202787645148,1.1340579089017049e-07,1.0,4.00035357640837,15.384453773498535,55.0,2.767341345031993,1.2181882858276367,23.0,0.8824036696268468,0.25226879119873047,4.0,4.066456401361582,0.08735091906065433,-0.01159441766052538
0.0015156719871072255,0.008479324904270483,-0.0020758182785329815,1.1340579089017049e-07,1.0,4.001192692613771,15.384353637695312,55.0,2.874129698980492,1.2186174392700195,26.0,1.1643864344809312,0.2510795593261719,5.0,4.2315159084191265,0.09161791389214939,-0.009286868497493828
-0.0006582767336301032,0.009513725386210817,-0.0010630409628372029,1.1340579089017049e-07,1.0,4.001352683084148,15.38386344909668,55.0,2.962447188729831,0.8709917068481445,28.0,0.763836625019418,0.2517280578613281,3.0,3.054690182742303,0.07678650435726551,-0.004466864111815738
-0.0022650086970063656,0.00934131699832026,0.0006906124310740225,1.1340579089017049e-07,1.0,4.002169517271611,15.38410472869873,55.0,3.001339911595466,0.9210033416748047,26.0,1.0837613020007153,0.3325920104980469,4.0,2.8175159209763523,0.06736055712249767,-0.0030031388127653713
-0.00583638109574558,0.004000534144892289,0.0007294963924102226,1.1340579089017049e-07,1.0,4.00137054423018,15.384663581848145,55.0,2.9573949407055045,0.7650918960571289,24.0,1.3685488942317963,0.33351612091064453,5.0,1.8021943150170423,0.06418516131904363,0.01901923165863373
-0.0018664114847933178,0.010899191518920518,0.0009561050335151755,1.1340579089017049e-07,1.0,4.000836464666235,15.384648323059082,55.0,2.9865747197750405,0.6754083633422852,24.0,1.1027678454930339,0.3355579376220703,4.0,1.4801392906682704,0.05260983441492447,-0.008398742485836053
-0.0012272764498554522,0.010391887749761566,0.002188778264915392,1.1340579089017049e-07,1.0,4.0004657162508925,15.38453197479248,55.0,2.9656641564274415,0.6749467849731445,24.0,0.977042076238282,0.33579349517822266,4.0,1.6255033784585993,0.055693298794462,0.027253517643730518
0.006080800778389417,0.014276661370048337,0.0034415317800513103,1.1340579089017049e-07,1.0,4.000347079287026,15.384416580200195,55.0,3.030617609325756,0.6742067337036133,26.0,0.9713134261268471,0.3360309600830078,4.0,1.77588790828347,0.06104396593473852,0.005878493941057883
